14431, 2828, -8185, 27440
14447, 2959, -1321, 11044
14463, -1958, 6139, 35104
14479, 5012, -2043, 43987
14495, 50, 6379, 72856
14511, 4772, -3631, 97733
14527, 8310, -2441, 81105
14543, -334, -7871, 101294
14559, 3255, 1667, 123434
14575, 4928, 981, 184495
14591, -2218, -7170, 186438
14607, 2530, -752, 145069
14623, 39, 3207, 118213
14639, 600, 7384, 136149
14655, -2860, 1147, 111994
14671, -913, 4058, 11852
14687, -1850, -4180, 7174
14703, -1034, -5006, 10056
14719, -2407, 2664, 61882
14735, -5989, -1546, 114692
14751, -3821, -471, 112558
14767, 3480, 3184, 49855
14783, -5651, 4179, 15935
14799, 2282, 9193, 9516
14815, 3749, -1992, 1105
14831, 14382, -7198, 19952
14847, -1882, 490, 16660
14863, 2707, -3734, 6149
14879, 4165, -7940, 3834
14895, 2514, 3817, 8063
14911, 910, -6270, 13582
14927, -252, -2004, 4333
14943, 1862, 1493, 21002
14959, -6885, 517, 36245
14975, -3368, -964, 181779
14991, 3768, -9118, 101322
15007, -3235, 9, 62749
15023, 3046, 1514, 12508
15039, -2824, -2477, 8525
15055, 1935, -939, 24325
15071, 2402, -2151, 36425
15087, -741, -3036, 18793
15103, -4437, -1289, 59046
15119, 3303, -7349, 62224
15135, 2723, -3096, 61144
15151, -942, -3788, 101844
15167, 656, -3877, 128859
15183, 3994, -192, 278255
15199, -538, 2496, 398930
15215, -3164, -1291, 263693
15231, 861, -2432, 344553
15247, 374, 5172, 190315
15263, -3, -5805, 159609
15279, -8408, -2847, 219139
15295, -2695, 6717, 161865
15311, -74, -3223, 117482
15327, -1309, 1489, 114919
15343, -3178, 681, 99188
15359, 1571, 264, 218454
15375, -6125, 1064, 150456
15391, -2349, -2069, 114883
15407, 4972, -76, 97539
15423, -3900, 1316, 69992
15439, -3718, -7947, 3041
15455, 462, -3394, 4072
15471, -6220, -2608, 122732
