SampleIdx,Signal_I,Strobe_Center,Strobe_Joint
7119,-5955,0,0
7120,16413,0,0
7121,-2722,0,0
7122,7005,0,0
7123,-6468,0,0
7124,10921,0,0
7125,11444,0,0
7126,-3737,0,0
7127,-4265,0,0
7128,-18125,0,0
7129,16825,0,0
7130,-15228,0,0
7131,15734,0,0
7132,-5233,0,0
7133,6462,0,0
7134,-6726,0,0
7135,10762,0,0
7136,-10922,0,0
7137,-20058,0,0
7138,1032,0,0
7139,-23162,0,0
7140,-934,0,0
7141,-22995,0,0
7142,1245,0,0
7143,-18267,0,0
7144,-21182,0,0
7145,-15078,0,0
7146,-15262,0,0
7147,-1293,0,0
7148,-19347,0,0
7149,-17088,0,0
7150,13484,0,0
7151,-15309,0,0
7152,-22828,0,0
7153,-18530,0,0
7154,-5936,0,0
7155,-5766,0,0
7156,-16248,0,0
7157,-1659,0,0
7158,-17105,0,0
7159,2692,0,0
7160,-4824,0,0
7161,-17234,0,0
7162,-13985,0,0
7163,15070,0,0
7164,-12781,0,0
7165,14844,0,0
7166,-18459,0,0
7167,2784,0,0
7168,-2523,0,-15000
7169,235,0,0
7170,4983,0,0
7171,-1669,0,0
7172,5170,0,0
7173,11934,0,0
7174,6678,0,0
7175,-6277,0,0
7176,-351,0,0
7177,17015,0,0
7178,11373,0,0
7179,4519,0,0
7180,-2155,0,0
7181,-9186,0,0
7182,11409,0,0
7183,17682,0,0
7184,-6713,0,0
7185,16562,0,0
7186,23168,0,0
7187,10410,0,0
7188,9991,0,0
7189,6244,0,0
7190,7677,0,0
7191,13835,0,0
7192,13340,0,0
7193,20110,0,0
7194,-3571,0,0
7195,17059,0,0
7196,14858,0,0
7197,1472,0,0
7198,-6346,0,0
7199,16862,0,0
7200,5075,0,0
7201,-292,0,0
7202,-1750,0,0
7203,-7461,0,0
7204,-5769,0,0
7205,12395,0,0
7206,6953,0,0
7207,8337,0,0
7208,-10922,0,0
7209,7585,0,0
7210,18265,0,0
7211,568,0,0
7212,-17167,0,0
7213,2446,0,0
7214,10236,0,0
7215,-1252,0,0
7216,10739,0,0
7217,20384,0,0
7218,2313,0,0
7219,-2549,0,0
7220,14333,0,0
7221,15693,0,0
7222,-5920,0,0
7223,6887,0,0
7224,-22475,0,0
7225,-660,0,0
7226,-11297,0,0
7227,-19492,0,0
7228,1507,0,0
7229,-15332,0,0
7230,-15068,0,0
7231,2301,0,0
7232,-16451,0,0
7233,5629,0,0
7234,15688,0,0
7235,-20555,0,0
7236,-15209,0,0
7237,-15604,0,0
7238,-9088,0,0
7239,-15134,0,0
7240,-10058,0,0
7241,-7181,0,0
7242,-5430,0,0
7243,10616,0,0
7244,-3656,0,0
7245,-13583,0,0
7246,2465,0,0
7247,-17708,0,0
7248,798,0,0
7249,5350,0,0
7250,-5211,0,0
7251,-20945,0,0
7252,-9166,0,0
7253,-9733,0,0
7254,5851,0,0
7255,-11131,0,0
7256,16226,0,0
7257,-1463,0,0
7258,-3132,0,0
7259,-6590,0,0
7260,7825,0,0
7261,23057,0,0
7262,16383,0,0
7263,4440,0,0
7264,16763,0,0
7265,13563,0,0
7266,1379,0,0
7267,-6035,0,0
7268,-3961,0,0
7269,17399,0,0
7270,7205,0,0
7271,18157,0,0
7272,21885,0,0
7273,10416,0,0
7274,3454,0,0
7275,2729,0,0
7276,16976,0,0
7277,23140,0,0
7278,5557,0,0
7279,22917,0,0
7280,789,0,0
7281,-13471,0,0
7282,4891,0,0
7283,2363,0,0
7284,7283,0,0
7285,16613,0,0
7286,-4173,0,0
7287,15126,0,0
7288,1065,0,0
7289,-4003,0,0
7290,-4919,0,0
7291,-15509,0,0
7292,14461,0,0
7293,8992,0,0
7294,-12803,0,0
7295,-11034,0,0
7296,-7507,15000,0
7297,-10922,0,0
7298,571,0,0
7299,10563,0,0
7300,-5515,0,0
7301,-9380,0,0
7302,427,0,0
7303,-5135,0,0
7304,-3798,0,0
7305,-20176,0,0
7306,-16758,0,0
7307,-21207,0,0
7308,884,0,0
7309,12138,0,0
7310,-16197,0,0
7311,-17185,0,0
7312,-1137,0,0
7313,-17152,0,0
7314,-20487,0,0
7315,-5880,0,0
7316,-1162,0,0
7317,9212,0,0
7318,-17848,0,0
7319,-4009,0,0
7320,1695,0,0
7321,-3514,0,0
7322,10241,0,0
7323,11025,0,0
7324,9215,0,0
7325,14772,0,0
7326,-23162,0,0
7327,9158,0,0
7328,6178,0,0
7329,-520,0,0
7330,283,0,0
7331,20436,0,0
7332,-15387,0,0
7333,17981,0,0
7334,19263,0,0
7335,-3835,0,0
7336,13116,0,0
7337,16648,0,0
7338,11904,0,0
7339,6893,0,0
7340,5407,0,0
7341,-3193,0,0
7342,-8545,0,0
7343,-8337,0,0
7344,10051,0,0
7345,12520,0,0
7346,-4997,0,0
7347,-5077,0,0
7348,12584,0,0
7349,-1824,0,0
7350,3960,0,0
7351,-4969,0,0
7352,1520,0,0
7353,-6392,0,0
7354,-11173,0,0
7355,7267,0,0
7356,7819,0,0
7357,-9912,0,0
7358,-17543,0,0
7359,-5382,0,0
7360,-10417,0,0
7361,-7629,0,0
7362,-5077,0,0
7363,-16911,0,0
7364,-15884,0,0
7365,-16278,0,0
7366,-5783,0,0
7367,-2757,0,0
7368,-18385,0,0
7369,-1354,0,0
7370,10782,0,0
7371,-23106,0,0
7372,-17780,0,0
7373,-2760,0,0
7374,6341,0,0
7375,-14329,0,0
7376,-2788,0,0
7377,-15345,0,0
7378,-13882,0,0
7379,-10417,0,0
7380,-14980,0,0
7381,-9415,0,0
7382,14799,0,0
7383,-2120,0,0
7384,-10491,0,0
7385,575,0,0
7386,11726,0,0
7387,12298,0,0
7388,21943,0,0
7389,16595,0,0
7390,127,0,0
7391,18608,0,0
7392,8749,0,0
7393,21405,0,0
7394,11880,0,0
7395,15441,0,0
7396,-2319,0,0
7397,7396,0,0
7398,-2478,0,0
7399,20950,0,0
7400,11700,0,0
7401,1137,0,0
7402,22828,0,0
7403,-16624,0,0
7404,-11930,0,0
7405,9203,0,0
7406,22474,0,0
7407,-918,0,0
7408,-16235,0,0
7409,2656,0,0
7410,17542,0,0
7411,-569,0,0
7412,13801,0,0
7413,-12868,0,0
7414,-13638,0,0
7415,-10922,0,0
7416,4520,0,0
7417,17542,0,0
7418,-21234,0,0
7419,-18266,0,0
7420,-14248,0,0
7421,-20695,0,0
7422,11187,0,0
7423,-21404,0,0
7424,-13342,0,-15000
7425,-13053,0,0
7426,-15318,0,0
7427,-20344,0,0
7428,-19264,0,0
7429,-13648,0,0
7430,-10893,0,0
7431,-13060,0,0
7432,-9404,0,0
7433,-13974,0,0
7434,-4894,0,0
7435,-18609,0,0
7436,-7056,0,0
7437,-11160,0,0
7438,-19301,0,0
7439,-6200,0,0
7440,-15689,0,0
7441,-21607,0,0
7442,-2850,0,0
7443,7408,0,0
7444,17499,0,0
7445,-11093,0,0
7446,1389,0,0
7447,-10732,0,0
7448,-13414,0,0
7449,-3375,0,0
7450,2836,0,0
7451,-16020,0,0
7452,17014,0,0
7453,14659,0,0
7454,14327,0,0
7455,-5975,0,0
7456,-11724,0,0
7457,2271,0,0
7458,12924,0,0
7459,6725,0,0
7460,13379,0,0
7461,11910,0,0
7462,21709,0,0
7463,15976,0,0
7464,5658,0,0
7465,14152,0,0
7466,15270,0,0
7467,-11161,0,0
7468,6493,0,0
7469,22019,0,0
7470,8602,0,0
7471,0,0,0
7472,-15827,0,0
7473,568,0,0
7474,-6358,0,0
7475,2444,0,0
7476,22329,0,0
7477,7869,0,0
7478,10909,0,0
7479,-1014,0,0
7480,45,0,0
7481,-19575,0,0
7482,16458,0,0
7483,-21639,0,0
7484,-830,0,0
7485,-10805,0,0
7486,2410,0,0
7487,-5163,0,0
7488,13413,0,0
7489,-8358,0,0
7490,-14487,0,0
7491,9857,0,0
7492,-5905,0,0
7493,-7115,0,0
7494,-5869,0,0
7495,15390,0,0
7496,-16130,0,0
7497,-15480,0,0
7498,-8700,0,0
7499,-2753,0,0
7500,-18421,0,0
7501,-22559,0,0
7502,-16754,0,0
7503,-9910,0,0
7504,6154,0,0
7505,-10780,0,0
7506,-11239,0,0
7507,-8863,0,0
7508,-7733,0,0
7509,-17512,0,0
7510,16130,0,0
7511,-14255,0,0
7512,-6391,0,0
7513,-10417,0,0
7514,-9454,0,0
7515,6388,0,0
7516,-17064,0,0
7517,-15287,0,0
7518,-7986,0,0
7519,3837,0,0
7520,153,0,0
7521,-3478,0,0
7522,10223,0,0
7523,16079,0,0
7524,12860,0,0
7525,-13726,0,0
7526,2705,0,0
7527,18942,0,0
7528,1259,0,0
7529,14323,0,0
7530,-8927,0,0
7531,16635,0,0
7532,16687,0,0
7533,3290,0,0
7534,17065,0,0
7535,15,0,0
7536,13912,0,0
7537,7746,0,0
7538,-5697,0,0
7539,19167,0,0
7540,3399,0,0
7541,16773,0,0
7542,2809,0,0
7543,14254,0,0
7544,-2317,0,0
7545,10416,0,0
7546,14352,0,0
7547,8342,0,0
7548,16281,0,0
7549,-20187,0,0
7550,16383,0,0
7551,1945,0,0
7552,-4310,15000,0
7553,6374,0,0
7554,7707,0,0
7555,13358,0,0
7556,6179,0,0
7557,16343,0,0
7558,5277,0,0
7559,6684,0,0
7560,5752,0,0
7561,-4630,0,0
7562,15028,0,0
7563,-2140,0,0
7564,-11907,0,0
7565,-20769,0,0
7566,-11912,0,0
7567,5601,0,0
7568,-16264,0,0
7569,-1464,0,0
7570,-11601,0,0
7571,-12330,0,0
7572,-9647,0,0
7573,-10101,0,0
7574,-2029,0,0
7575,-10418,0,0
7576,15568,0,0
7577,-15203,0,0
7578,-8222,0,0
7579,-12311,0,0
7580,-2271,0,0
7581,-1388,0,0
7582,-21917,0,0
7583,-6958,0,0
7584,-16546,0,0
7585,-16062,0,0
7586,-17083,0,0
7587,-23162,0,0
7588,-17544,0,0
7589,-16856,0,0
7590,13773,0,0
7591,-21606,0,0
7592,3660,0,0
7593,1327,0,0
7594,-6378,0,0
7595,15559,0,0
7596,-11103,0,0
7597,13801,0,0
7598,-10213,0,0
7599,2868,0,0
7600,-13375,0,0
7601,-20642,0,0
7602,14367,0,0
7603,1046,0,0
7604,-15977,0,0
7605,-13215,0,0
7606,-5084,0,0
7607,11695,0,0
7608,19343,0,0
7609,-2882,0,0
7610,16742,0,0
7611,13524,0,0
7612,2102,0,0
7613,-5062,0,0
7614,-16966,0,0
7615,-10471,0,0
7616,11253,0,0
7617,21404,0,0
7618,20432,0,0
7619,-634,0,0
7620,6064,0,0
7621,5474,0,0
7622,16053,0,0
7623,6690,0,0
7624,13640,0,0
7625,17006,0,0
7626,9490,0,0
7627,20158,0,0
7628,-21331,0,0
7629,11881,0,0
7630,3442,0,0
7631,16121,0,0
7632,3157,0,0
7633,15813,0,0
7634,-9937,0,0
7635,13725,0,0
7636,14121,0,0
7637,-3564,0,0
7638,17542,0,0
7639,8066,0,0
7640,18068,0,0
7641,507,0,0
7642,1952,0,0
7643,21814,0,0
7644,7746,0,0
7645,3931,0,0
7646,4844,0,0
7647,1869,0,0
7648,23105,0,0
7649,-14437,0,0
7650,-17022,0,0
7651,-5464,0,0
7652,11358,0,0
7653,-18784,0,0
7654,-7269,0,0
7655,-7483,0,0
7656,-10417,0,0
7657,-4332,0,0
7658,-6879,0,0
7659,-8372,0,0
7660,-16384,0,0
7661,-12105,0,0
7662,-14788,0,0
7663,-10608,0,0
7664,1669,0,0
7665,-720,0,0
7666,-21999,0,0
7667,2801,0,0
7668,-22919,0,0
7669,14697,0,0
7670,-23162,0,0
7671,-15889,0,0
7672,-10027,0,0
7673,-18889,0,0
7674,3589,0,0
7675,-14499,0,0
7676,13865,0,0
7677,-17604,0,0
7678,-13461,0,0
7679,-22724,0,0
7680,-15617,0,-15000
7681,-20766,0,0
7682,-8703,0,0
7683,-19284,0,0
7684,-16876,0,0
7685,4291,0,0
7686,-14930,0,0
7687,5629,0,0
7688,5583,0,0
7689,-3171,0,0
7690,-3039,0,0
7691,2192,0,0
7692,-7546,0,0
7693,-9930,0,0
7694,-12325,0,0
7695,-17543,0,0
7696,6658,0,0
7697,-15560,0,0
7698,3316,0,0
7699,-7465,0,0
7700,-9848,0,0
7701,-9177,0,0
7702,6128,0,0
7703,-18617,0,0
7704,13466,0,0
7705,11767,0,0
7706,-15493,0,0
7707,4620,0,0
7708,-6144,0,0
7709,749,0,0
7710,15133,0,0
7711,-4821,0,0
7712,-780,0,0
7713,-4558,0,0
7714,-16152,0,0
7715,6674,0,0
7716,3200,0,0
7717,3954,0,0
7718,9045,0,0
7719,6208,0,0
7720,20582,0,0
7721,10416,0,0
7722,17671,0,0
7723,15316,0,0
7724,-22416,0,0
7725,13801,0,0
7726,-2271,0,0
7727,3284,0,0
7728,-20880,0,0
7729,-13519,0,0
7730,-17733,0,0
7731,-7054,0,0
7732,23057,0,0
7733,8949,0,0
7734,-2467,0,0
7735,-12396,0,0
7736,9713,0,0
7737,-6365,0,0
7738,8095,0,0
7739,8998,0,0
7740,11939,0,0
7741,-5376,0,0
7742,-1469,0,0
7743,7721,0,0
7744,16683,0,0
7745,-13441,0,0
7746,13815,0,0
7747,16815,0,0
7748,-7273,0,0
7749,2711,0,0
7750,15559,0,0
7751,22087,0,0
7752,16779,0,0
7753,10798,0,0
7754,15709,0,0
7755,7693,0,0
7756,11404,0,0
7757,-15796,0,0
7758,19573,0,0
7759,22474,0,0
7760,13354,0,0
7761,16647,0,0
7762,19801,0,0
7763,13229,0,0
7764,21616,0,0
7765,19214,0,0
7766,21998,0,0
7767,-16316,0,0
7768,-13456,0,0
7769,-8357,0,0
7770,10105,0,0
7771,14055,0,0
7772,16286,0,0
7773,16548,0,0
7774,1898,0,0
7775,-13396,0,0
7776,23168,0,0
7777,5812,0,0
7778,23057,0,0
7779,-9793,0,0
7780,805,0,0
7781,19872,0,0
7782,5846,0,0
7783,20944,0,0
7784,18921,0,0
7785,17597,0,0
7786,13945,0,0
7787,22474,0,0
7788,19431,0,0
7789,-193,0,0
7790,18264,0,0
7791,23105,0,0
7792,4636,0,0
7793,1578,0,0
7794,-14359,0,0
7795,-1137,0,0
7796,17909,0,0
7797,-2272,0,0
7798,17862,0,0
7799,-6779,0,0
7800,14138,0,0
7801,8499,0,0
7802,2888,0,0
7803,14468,0,0
7804,18699,0,0
7805,13662,0,0
7806,9877,0,0
7807,18273,0,0
7808,11357,15000,0
7809,15085,0,0
7810,5133,0,0
7811,-49,0,0
7812,6014,0,0
7813,15559,0,0
7814,-11852,0,0
7815,15998,0,0
7816,-4188,0,0
7817,-4017,0,0
7818,-1877,0,0
7819,3631,0,0
7820,-4052,0,0
7821,3663,0,0
7822,-10292,0,0
7823,12077,0,0
7824,7752,0,0
7825,5939,0,0
7826,2926,0,0
7827,9332,0,0
7828,-5805,0,0
7829,5076,0,0
7830,15832,0,0
7831,22395,0,0
7832,-14075,0,0
7833,12673,0,0
7834,10653,0,0
7835,13206,0,0
7836,17499,0,0
7837,-15003,0,0
7838,16111,0,0
7839,-5623,0,0
7840,15976,0,0
7841,19157,0,0
7842,-5219,0,0
7843,2992,0,0
7844,7556,0,0
7845,-1704,0,0
7846,15215,0,0
7847,21840,0,0
7848,-18609,0,0
7849,22723,0,0
7850,6405,0,0
7851,18881,0,0
7852,3228,0,0
7853,-7806,0,0
7854,-9086,0,0
7855,-14720,0,0
7856,-3991,0,0
7857,1486,0,0
7858,7514,0,0
7859,7418,0,0
7860,9933,0,0
7861,18942,0,0
7862,9901,0,0
7863,-10234,0,0
7864,1500,0,0
7865,-15767,0,0
7866,-4177,0,0
7867,-16384,0,0
7868,-569,0,0
7869,-14065,0,0
7870,12557,0,0
7871,-11470,0,0
7872,-11733,0,0
7873,-15210,0,0
7874,723,0,0
7875,-3815,0,0
7876,8725,0,0
7877,9452,0,0
7878,16159,0,0
7879,8332,0,0
7880,-8339,0,0
7881,8956,0,0
7882,18584,0,0
7883,7267,0,0
7884,19692,0,0
7885,12241,0,0
7886,-11911,0,0
7887,1042,0,0
7888,-12872,0,0
7889,-15696,0,0
7890,9524,0,0
7891,-20016,0,0
7892,-8176,0,0
7893,15206,0,0
7894,14609,0,0
7895,-8827,0,0
7896,4941,0,0
7897,-1705,0,0
7898,-16509,0,0
7899,14244,0,0
7900,-12335,0,0
7901,-6939,0,0
7902,11911,0,0
7903,1591,0,0
7904,-11107,0,0
7905,21998,0,0
7906,-13340,0,0
7907,21107,0,0
7908,-13685,0,0
7909,-20695,0,0
7910,-17746,0,0
7911,-14221,0,0
7912,5075,0,0
7913,1607,0,0
7914,-442,0,0
7915,-13802,0,0
7916,-8718,0,0
7917,-3067,0,0
7918,1703,0,0
7919,-9839,0,0
7920,568,0,0
7921,-14923,0,0
7922,-644,0,0
7923,14716,0,0
7924,-569,0,0
7925,-16747,0,0
7926,-1704,0,0
7927,2971,0,0
7928,-3401,0,0
7929,12593,0,0
7930,1312,0,0
7931,-19873,0,0
7932,-8203,0,0
7933,-5562,0,0
7934,-15108,0,0
7935,-3466,0,0
7936,15175,0,-15000
7937,-10712,0,0
7938,-323,0,0
7939,-8268,0,0
7940,-12396,0,0
7941,4227,0,0
7942,6959,0,0
7943,-12780,0,0
7944,-1019,0,0
7945,-11594,0,0
7946,-13106,0,0
7947,-9366,0,0
7948,-5559,0,0
7949,-22346,0,0
7950,-15372,0,0
7951,-15825,0,0
7952,-13665,0,0
7953,-22475,0,0
7954,-20433,0,0
7955,-3515,0,0
7956,-19056,0,0
7957,2634,0,0
7958,-3282,0,0
7959,-18683,0,0
7960,6620,0,0
7961,-9939,0,0
7962,-7626,0,0
7963,-18116,0,0
7964,2110,0,0
7965,-15305,0,0
7966,1405,0,0
7967,-16780,0,0
7968,-22831,0,0
7969,-16383,0,0
7970,-23162,0,0
7971,-16588,0,0
7972,-18749,0,0
7973,2785,0,0
7974,-18363,0,0
7975,-18727,0,0
7976,12773,0,0
7977,-20159,0,0
7978,-4748,0,0
7979,-16465,0,0
7980,-18836,0,0
7981,-21406,0,0
7982,-18726,0,0
7983,9464,0,0
7984,-14363,0,0
7985,2483,0,0
7986,-7434,0,0
7987,9539,0,0
7988,-17249,0,0
7989,-9676,0,0
7990,-17205,0,0
7991,-10747,0,0
7992,-3438,0,0
7993,-14321,0,0
7994,6804,0,0
7995,-17488,0,0
7996,-204,0,0
7997,18488,0,0
7998,5417,0,0
7999,-22330,0,0
8000,1003,0,0
8001,21814,0,0
8002,-18805,0,0
8003,8160,0,0
8004,-16446,0,0
8005,11243,0,0
8006,8736,0,0
8007,3790,0,0
8008,-17342,0,0
8009,-13382,0,0
8010,-20896,0,0
8011,-15691,0,0
8012,-11156,0,0
8013,-16613,0,0
8014,-13978,0,0
8015,-15900,0,0
8016,-6344,0,0
8017,4827,0,0
8018,-16724,0,0
8019,-15230,0,0
8020,-19009,0,0
8021,-18455,0,0
8022,587,0,0
8023,-7268,0,0
8024,7351,0,0
8025,-10582,0,0
8026,-18333,0,0
8027,-4521,0,0
8028,-18536,0,0
8029,22994,0,0
8030,-14408,0,0
8031,-1704,0,0
8032,-11028,0,0
8033,-7460,0,0
8034,12107,0,0
8035,-18780,0,0
8036,-406,0,0
8037,-23106,0,0
8038,-11529,0,0
8039,-10024,0,0
8040,-16512,0,0
8041,-12679,0,0
8042,12516,0,0
8043,-1022,0,0
8044,5246,0,0
8045,-9266,0,0
8046,-8338,0,0
8047,2383,0,0
8048,5527,0,0
8049,-5597,0,0
8050,-5077,0,0
8051,1754,0,0
8052,3491,0,0
8053,14254,0,0
8054,-2271,0,0
8055,-12791,0,0
8056,-10396,0,0
8057,-16384,0,0
8058,568,0,0
8059,5158,0,0
8060,6203,0,0
8061,-14437,0,0
8062,2285,0,0
8063,-10673,0,0
8064,-5429,15000,0
8065,11271,0,0
8066,7804,0,0
8067,-13684,0,0
8068,15902,0,0
8069,-7268,0,0
8070,10921,0,0
8071,-6180,0,0
8072,-16303,0,0
8073,-4521,0,0
8074,9089,0,0
8075,9948,0,0
8076,-4840,0,0
8077,1816,0,0
8078,-17167,0,0
8079,-17470,0,0
8080,15975,0,0
8081,1136,0,0
8082,17895,0,0
8083,20797,0,0
8084,17983,0,0
8085,-1012,0,0
8086,13976,0,0
8087,19916,0,0
8088,-9389,0,0
8089,3801,0,0
8090,12377,0,0
8091,-3906,0,0
8092,17993,0,0
8093,16142,0,0
8094,-3400,0,0
8095,5479,0,0
8096,-2272,0,0
8097,3053,0,0
8098,16933,0,0
8099,15559,0,0
8100,14786,0,0
8101,-16422,0,0
8102,9300,0,0
8103,9362,0,0
8104,4659,0,0
8105,15772,0,0
8106,2270,0,0
8107,-13500,0,0
8108,-13060,0,0
8109,3056,0,0
8110,18902,0,0
8111,12830,0,0
8112,17458,0,0
8113,17336,0,0
8114,-1730,0,0
8115,16899,0,0
8116,4843,0,0
8117,2742,0,0
8118,4273,0,0
8119,12350,0,0
8120,1613,0,0
8121,-6796,0,0
8122,-16383,0,0
8123,9851,0,0
8124,-7090,0,0
8125,3370,0,0
8126,14254,0,0
8127,-4257,0,0
8128,18915,0,0
8129,11629,0,0
8130,-8654,0,0
8131,1268,0,0
8132,-14611,0,0
8133,767,0,0
8134,14116,0,0
8135,9013,0,0
8136,-14255,0,0
8137,21814,0,0
8138,-6668,0,0
8139,17391,0,0
8140,-3270,0,0
8141,10286,0,0
8142,18052,0,0
8143,20432,0,0
8144,8102,0,0
8145,11144,0,0
8146,12124,0,0
8147,9638,0,0
8148,18287,0,0
8149,18608,0,0
8150,20794,0,0
8151,17179,0,0
8152,12315,0,0
8153,-3175,0,0
8154,22580,0,0
8155,16383,0,0
8156,22489,0,0
8157,15388,0,0
8158,17447,0,0
8159,14415,0,0
8160,11158,0,0
8161,7585,0,0
8162,7040,0,0
8163,-2730,0,0
8164,15826,0,0
8165,9958,0,0
8166,21404,0,0
8167,11691,0,0
8168,20694,0,0
8169,8123,0,0
8170,11102,0,0
8171,-5576,0,0
8172,886,0,0
8173,15309,0,0
8174,17721,0,0
8175,18125,0,0
8176,15702,0,0
8177,23169,0,0
8178,16157,0,0
8179,-5285,0,0
8180,11042,0,0
8181,-12979,0,0
8182,-8248,0,0
8183,15384,0,0
8184,9388,0,0
8185,14558,0,0
8186,9560,0,0
8187,3169,0,0
8188,15453,0,0
8189,5350,0,0
8190,3399,0,0
8191,17064,0,0
8192,13828,0,-15000
8193,10488,0,0
8194,9500,0,0
8195,15559,0,0
8196,-3026,0,0
8197,14692,0,0
8198,21598,0,0
8199,9334,0,0
8200,-61,0,0
8201,-9906,0,0
8202,21616,0,0
8203,6752,0,0
8204,13523,0,0
8205,-5896,0,0
8206,16042,0,0
8207,2326,0,0
8208,4360,0,0
8209,-3920,0,0
8210,2063,0,0
8211,62,0,0
8212,-16526,0,0
8213,0,0,0
8214,16003,0,0
8215,-20715,0,0
8216,14163,0,0
8217,-1258,0,0
8218,-8158,0,0
8219,-18590,0,0
8220,-20434,0,0
8221,-7806,0,0
8222,-15719,0,0
8223,-1258,0,0
8224,6725,0,0
8225,6459,0,0
8226,4519,0,0
8227,-15966,0,0
8228,21470,0,0
8229,9586,0,0
8230,3093,0,0
8231,-15134,0,0
8232,-9006,0,0
8233,-9799,0,0
8234,-1,0,0
8235,-16780,0,0
8236,1467,0,0
8237,-5666,0,0
8238,-4464,0,0
8239,-18125,0,0
8240,-3027,0,0
8241,11910,0,0
8242,-6180,0,0
8243,10416,0,0
8244,-16723,0,0
8245,4880,0,0
8246,-11404,0,0
8247,4612,0,0
8248,-10418,0,0
8249,6725,0,0
8250,-13091,0,0
8251,2557,0,0
8252,1019,0,0
8253,4520,0,0
8254,-15266,0,0
8255,3960,0,0
8256,-6096,0,0
8257,3399,0,0
8258,-16310,0,0
8259,-7433,0,0
8260,-8809,0,0
8261,8078,0,0
8262,-12778,0,0
8263,8914,0,0
8264,-12786,0,0
8265,22689,0,0
8266,-14699,0,0
8267,2270,0,0
8268,-14698,0,0
8269,13002,0,0
8270,-16168,0,0
8271,864,0,0
8272,-7886,0,0
8273,-8695,0,0
8274,-17010,0,0
8275,1958,0,0
8276,-14255,0,0
8277,-17510,0,0
8278,768,0,0
8279,-13626,0,0
8280,-14091,0,0
8281,13408,0,0
8282,4533,0,0
8283,3399,0,0
8284,-14611,0,0
8285,-10480,0,0
8286,-12872,0,0
8287,4018,0,0
8288,6161,0,0
8289,13690,0,0
8290,1614,0,0
8291,10154,0,0
8292,6445,0,0
8293,22171,0,0
8294,-10417,0,0
8295,-2398,0,0
8296,-15922,0,0
8297,8866,0,0
8298,-8339,0,0
8299,13123,0,0
8300,9826,0,0
8301,-10347,0,0
8302,-11307,0,0
8303,4446,0,0
8304,13918,0,0
8305,13666,0,0
8306,-15585,0,0
8307,19573,0,0
8308,22723,0,0
8309,-2500,0,0
8310,8677,0,0
8311,13341,0,0
8312,-7312,0,0
8313,15691,0,0
8314,5487,0,0
8315,4824,0,0
8316,3399,0,0
8317,-16848,0,0
8318,-9679,0,0
8319,10764,0,0
8320,-635,15000,0
8321,5363,0,0
8322,21760,0,0
8323,-7616,0,0
8324,-3720,0,0
8325,6659,0,0
8326,22416,0,0
8327,11927,0,0
8328,6447,0,0
8329,4405,0,0
8330,17509,0,0
8331,1600,0,0
8332,17378,0,0
8333,15133,0,0
8334,4952,0,0
8335,17184,0,0
8336,5692,0,0
8337,16843,0,0
8338,13634,0,0
8339,14254,0,0
8340,-3189,0,0
8341,3200,0,0
8342,18246,0,0
8343,-5128,0,0
8344,7250,0,0
8345,15926,0,0
8346,18730,0,0
8347,14897,0,0
8348,16962,0,0
8349,16728,0,0
8350,14656,0,0
8351,14490,0,0
8352,11007,0,0
8353,18608,0,0
8354,18658,0,0
8355,14544,0,0
8356,13677,0,0
8357,-10840,0,0
8358,8197,0,0
8359,14166,0,0
8360,-9034,0,0
8361,13801,0,0
8362,21748,0,0
8363,14246,0,0
8364,20098,0,0
8365,17955,0,0
8366,10671,0,0
8367,16869,0,0
8368,20398,0,0
8369,11910,0,0
8370,20439,0,0
8371,-12330,0,0
8372,22329,0,0
8373,16098,0,0
8374,4845,0,0
8375,10417,0,0
8376,5073,0,0
8377,14063,0,0
8378,21814,0,0
8379,-7066,0,0
8380,17285,0,0
8381,3343,0,0
8382,15685,0,0
8383,-3411,0,0
8384,7118,0,0
8385,-1137,0,0
8386,-10418,0,0
8387,6725,0,0
8388,17556,0,0
8389,7671,0,0
8390,14666,0,0
8391,5076,0,0
8392,12108,0,0
8393,14111,0,0
8394,-4366,0,0
8395,1273,0,0
8396,18181,0,0
8397,11558,0,0
8398,-3447,0,0
8399,791,0,0
8400,-614,0,0
8401,-5873,0,0
8402,-5139,0,0
8403,5973,0,0
8404,-16453,0,0
8405,-16928,0,0
8406,15619,0,0
8407,962,0,0
8408,-4232,0,0
8409,-22199,0,0
8410,12932,0,0
8411,372,0,0
8412,15715,0,0
8413,5439,0,0
8414,-18609,0,0
8415,-3961,0,0
8416,-8716,0,0
8417,50,0,0
8418,-19575,0,0
8419,7822,0,0
8420,-19873,0,0
8421,11897,0,0
8422,1761,0,0
8423,-9384,0,0
8424,11420,0,0
8425,641,0,0
8426,-20159,0,0
8427,-6180,0,0
8428,-20159,0,0
8429,-1676,0,0
8430,-15290,0,0
8431,-6179,0,0
8432,-5976,0,0
8433,-11111,0,0
8434,-2102,0,0
8435,-17833,0,0
8436,-3022,0,0
8437,-6726,0,0
8438,-3868,0,0
8439,6507,0,0
8440,-11045,0,0
8441,19234,0,0
8442,-14232,0,0
8443,-450,0,0
8444,-20686,0,0
8445,-14939,0,0
8446,-20695,0,0
8447,-13002,0,0
8448,-18243,0,-15000
8449,-11247,0,0
8450,-8249,0,0
8451,-20147,0,0
8452,-9175,0,0
8453,-6180,0,0
8454,-11420,0,0
8455,-20732,0,0
